identifier,prdkindid,sensor,beginPosition,endPosition,pysical,totalQualityCode,size,processingLevel,version
LANCEMODIS:908722872,29002002,TERRA/MODIS,2019-12-16 02:20:00.000000,2019-12-16 02:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.7831249237061,,
LANCEMODIS:909300380,29002002,TERRA/MODIS,2019-12-17 03:00:00.000000,2019-12-17 03:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.1301422119141,,
LANCEMODIS:909296003,29002002,TERRA/MODIS,2019-12-17 03:05:00.000000,2019-12-17 03:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.18064498901367,,
LAADS:5124325827,28002002,AQUA(CMR)/MODIS,2019-12-16 05:25:00.000000,2019-12-16 05:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.0742540359497,,
LANCEMODIS:908776279,28002002,AQUA(CMR)/MODIS,2019-12-16 05:25:00.000000,2019-12-16 05:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.9364681243896,,
LAADS:5124974987,28002002,AQUA(CMR)/MODIS,2019-12-17 04:30:00.000000,2019-12-17 04:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,19.7202301025391,,
LAADS:5125134438,28002002,AQUA(CMR)/MODIS,2019-12-17 06:05:00.000000,2019-12-17 06:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,6.52301216125488,,
LAADS:5125126563,28002002,AQUA(CMR)/MODIS,2019-12-17 06:10:00.000000,2019-12-17 06:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.6687707901001,,
LANCEMODIS:909330021,28002002,AQUA(CMR)/MODIS,2019-12-17 04:30:00.000000,2019-12-17 04:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,19.6015872955322,,
LANCEMODIS:909393114,28002002,AQUA(CMR)/MODIS,2019-12-17 06:05:00.000000,2019-12-17 06:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,6.52422046661377,,
LANCEMODIS:909394841,28002002,AQUA(CMR)/MODIS,2019-12-17 06:10:00.000000,2019-12-17 06:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.6686954498291,,
LANCEMODIS:909867439,29002002,TERRA/MODIS,2019-12-18 02:05:00.000000,2019-12-18 02:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,16.7833108901978,,
LANCEMODIS:909865629,29002002,TERRA/MODIS,2019-12-18 02:10:00.000000,2019-12-18 02:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.25441074371338,,
LAADS:5126176641,28002002,AQUA(CMR)/MODIS,2019-12-18 05:10:00.000000,2019-12-18 05:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.85597801208496,,
LAADS:5126174630,28002002,AQUA(CMR)/MODIS,2019-12-18 05:15:00.000000,2019-12-18 05:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.60110950469971,,
LANCEMODIS:909921700,28002002,AQUA(CMR)/MODIS,2019-12-18 05:10:00.000000,2019-12-18 05:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.85816860198975,,
LANCEMODIS:909921740,28002002,AQUA(CMR)/MODIS,2019-12-18 05:15:00.000000,2019-12-18 05:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.56855392456055,,
LAADS:5126492434,29002002,TERRA/MODIS,2019-12-18 02:05:00.000000,2019-12-18 02:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,16.7084865570068,,
LAADS:5126497470,29002002,TERRA/MODIS,2019-12-18 02:10:00.000000,2019-12-18 02:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.26105690002441,,
LANCEMODIS:910447980,29002002,TERRA/MODIS,2019-12-19 02:50:00.000000,2019-12-19 02:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.0546493530273,,
LANCEMODIS:911010620,29002002,TERRA/MODIS,2019-12-20 01:55:00.000000,2019-12-20 02:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.1990394592285,,
LAADS:5127410680,28002002,AQUA(CMR)/MODIS,2019-12-19 05:55:00.000000,2019-12-19 06:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.51365375518799,,
LANCEMODIS:910509292,28002002,AQUA(CMR)/MODIS,2019-12-19 05:55:00.000000,2019-12-19 06:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.51397800445557,,
LAADS:5128411483,29002002,TERRA/MODIS,2019-12-20 01:55:00.000000,2019-12-20 02:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.1388101577759,,
LANCEMODIS:911589304,29002002,TERRA/MODIS,2019-12-21 02:35:00.000000,2019-12-21 02:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.42871284484863,,
LANCEMODIS:911599459,29002002,TERRA/MODIS,2019-12-21 02:40:00.000000,2019-12-21 02:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.2266206741333,,
LAADS:5128707948,28002002,AQUA(CMR)/MODIS,2019-12-20 05:00:00.000000,2019-12-20 05:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.73794174194336,,
LANCEMODIS:911066949,28002002,AQUA(CMR)/MODIS,2019-12-20 05:00:00.000000,2019-12-20 05:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.73990631103516,,
LAADS:5130031691,28002002,AQUA(CMR)/MODIS,2019-12-21 05:40:00.000000,2019-12-21 05:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.0629463195801,,
LAADS:5130031692,28002002,AQUA(CMR)/MODIS,2019-12-21 05:45:00.000000,2019-12-21 05:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.57341575622559,,
LANCEMODIS:911661337,28002002,AQUA(CMR)/MODIS,2019-12-21 05:40:00.000000,2019-12-21 05:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.0618629455566,,
LANCEMODIS:911661324,28002002,AQUA(CMR)/MODIS,2019-12-21 05:45:00.000000,2019-12-21 05:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.57904243469238,,
LAADS:5129936321,29002002,TERRA/MODIS,2019-12-21 02:35:00.000000,2019-12-21 02:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.43402862548828,,
LAADS:5129937172,29002002,TERRA/MODIS,2019-12-21 02:40:00.000000,2019-12-21 02:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.2185153961182,,
LANCEMODIS:912133335,29002002,TERRA/MODIS,2019-12-22 01:40:00.000000,2019-12-22 01:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,18.8289566040039,,
LANCEMODIS:912129069,29002002,TERRA/MODIS,2019-12-22 01:45:00.000000,2019-12-22 01:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.8814897537231,,
LAADS:5130748574,29002002,TERRA/MODIS,2019-12-22 01:40:00.000000,2019-12-22 01:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,18.8948440551758,,
LAADS:5130752412,29002002,TERRA/MODIS,2019-12-22 01:45:00.000000,2019-12-22 01:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.8809461593628,,
LAADS:5130749472,29002002,TERRA/MODIS,2019-12-22 03:20:00.000000,2019-12-22 03:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.57841873168945,,
LANCEMODIS:912197704,29002002,TERRA/MODIS,2019-12-22 03:20:00.000000,2019-12-22 03:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.57310485839844,,
LANCEMODIS:912737494,29002002,TERRA/MODIS,2019-12-23 02:25:00.000000,2019-12-23 02:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.1202306747437,,
LAADS:5130910066,28002002,AQUA(CMR)/MODIS,2019-12-22 04:45:00.000000,2019-12-22 04:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.52284049987793,,
LAADS:5130910481,28002002,AQUA(CMR)/MODIS,2019-12-22 04:50:00.000000,2019-12-22 04:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.6698179244995,,
LANCEMODIS:912216540,28002002,AQUA(CMR)/MODIS,2019-12-22 04:45:00.000000,2019-12-22 04:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.5282678604126,,
LANCEMODIS:912216708,28002002,AQUA(CMR)/MODIS,2019-12-22 04:50:00.000000,2019-12-22 04:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.5896024703979,,
LAADS:5131324034,29002002,TERRA/MODIS,2019-12-23 02:25:00.000000,2019-12-23 02:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.0969667434692,,
LANCEMODIS:913333470,29002002,TERRA/MODIS,2019-12-24 03:10:00.000000,2019-12-24 03:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.5300674438477,,
LAADS:5131405989,28002002,AQUA(CMR)/MODIS,2019-12-23 05:30:00.000000,2019-12-23 05:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.2105493545532,,
LANCEMODIS:912782512,28002002,AQUA(CMR)/MODIS,2019-12-23 05:30:00.000000,2019-12-23 05:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.2197065353394,,
LAADS:5131929997,29002002,TERRA/MODIS,2019-12-24 03:10:00.000000,2019-12-24 03:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.5104236602783,,
LANCEMODIS:913883608,29002002,TERRA/MODIS,2019-12-25 02:15:00.000000,2019-12-25 02:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.17436599731445,,
LAADS:5132023065,28002002,AQUA(CMR)/MODIS,2019-12-24 04:35:00.000000,2019-12-24 04:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.6175451278687,,
LANCEMODIS:913361066,28002002,AQUA(CMR)/MODIS,2019-12-24 04:35:00.000000,2019-12-24 04:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.536491394043,,
LAADS:5132692218,29002002,TERRA/MODIS,2019-12-25 02:15:00.000000,2019-12-25 02:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.16530418395996,,
LANCEMODIS:914470366,29002002,TERRA/MODIS,2019-12-26 02:55:00.000000,2019-12-26 03:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.6774644851685,,
LANCEMODIS:913949647,28002002,AQUA(CMR)/MODIS,2019-12-25 05:20:00.000000,2019-12-25 05:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.85691738128662,,
LAADS:5133041857,29002002,TERRA/MODIS,2019-12-26 02:55:00.000000,2019-12-26 03:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.6726446151733,,
LANCEMODIS:915026628,29002002,TERRA/MODIS,2019-12-27 02:00:00.000000,2019-12-27 02:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.1310348510742,,
LAADS:5133203635,28002002,AQUA(CMR)/MODIS,2019-12-26 06:00:00.000000,2019-12-26 06:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.41855144500732,,
LANCEMODIS:914560203,28002002,AQUA(CMR)/MODIS,2019-12-26 06:00:00.000000,2019-12-26 06:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.60610580444336,,
LAADS:5133681876,29002002,TERRA/MODIS,2019-12-27 02:00:00.000000,2019-12-27 02:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.1917085647583,,
LANCEMODIS:915614780,29002002,TERRA/MODIS,2019-12-28 02:45:00.000000,2019-12-28 02:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.4893608093262,,
LAADS:5133838043,28002002,AQUA(CMR)/MODIS,2019-12-27 05:05:00.000000,2019-12-27 05:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.8055591583252,,
LANCEMODIS:915088595,28002002,AQUA(CMR)/MODIS,2019-12-27 05:05:00.000000,2019-12-27 05:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.8266563415527,,
LAADS:5134160213,29002002,TERRA/MODIS,2019-12-28 02:45:00.000000,2019-12-28 02:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.5425672531128,,
LANCEMODIS:916174727,29002002,TERRA/MODIS,2019-12-29 01:50:00.000000,2019-12-29 01:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,15.6559190750122,,
LAADS:5134247777,28002002,AQUA(CMR)/MODIS,2019-12-28 05:50:00.000000,2019-12-28 05:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.77881717681885,,
LANCEMODIS:915679580,28002002,AQUA(CMR)/MODIS,2019-12-28 05:50:00.000000,2019-12-28 05:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.5767126083374,,
LAADS:5134514176,28002002,AQUA(CMR)/MODIS,2019-12-29 04:55:00.000000,2019-12-29 05:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.041558265686,,
LANCEMODIS:916234694,28002002,AQUA(CMR)/MODIS,2019-12-29 04:55:00.000000,2019-12-29 05:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.8635282516479,,
LAADS:5134443130,29002002,TERRA/MODIS,2019-12-29 01:50:00.000000,2019-12-29 01:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,15.637433052063,,
LANCEMODIS:916767734,29002002,TERRA/MODIS,2019-12-30 02:30:00.000000,2019-12-30 02:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.5206212997437,,
LAADS:5135050892,29002002,TERRA/MODIS,2019-12-30 02:30:00.000000,2019-12-30 02:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.6643724441528,,
LAADS:5135162193,28002002,AQUA(CMR)/MODIS,2019-12-30 05:35:00.000000,2019-12-30 05:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.492901802063,,
LANCEMODIS:916827056,28002002,AQUA(CMR)/MODIS,2019-12-30 05:35:00.000000,2019-12-30 05:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.5064516067505,,
LAADS:5136008141,29002002,TERRA/MODIS,2019-12-31 03:15:00.000000,2019-12-31 03:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.216724395752,,
LANCEMODIS:917364672,29002002,TERRA/MODIS,2019-12-31 03:15:00.000000,2019-12-31 03:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.4845876693726,,
LANCEMODIS:917916012,29002002,TERRA/MODIS,2020-01-01 02:20:00.000000,2020-01-01 02:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.024941444397,,
LAADS:5136408040,28002002,AQUA(CMR)/MODIS,2019-12-31 04:40:00.000000,2019-12-31 04:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.249002456665,,
LANCEMODIS:917381314,28002002,AQUA(CMR)/MODIS,2019-12-31 04:40:00.000000,2019-12-31 04:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.2055759429932,,
LANCEMODIS:918512180,29002002,TERRA/MODIS,2020-01-02 03:00:00.000000,2020-01-02 03:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.32098007202148,,
LANCEMODIS:918504703,29002002,TERRA/MODIS,2020-01-02 03:05:00.000000,2020-01-02 03:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.93133640289307,,
LANCEMODIS:917976972,28002002,AQUA(CMR)/MODIS,2020-01-01 05:25:00.000000,2020-01-01 05:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.5186185836792,,
LAADS:5139627056,28002002,AQUA(CMR)/MODIS,2020-01-02 04:30:00.000000,2020-01-02 04:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.9832372665405,,
LAADS:5139624490,28002002,AQUA(CMR)/MODIS,2020-01-02 06:05:00.000000,2020-01-02 06:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.30493354797363,,
LAADS:5139626559,28002002,AQUA(CMR)/MODIS,2020-01-02 06:10:00.000000,2020-01-02 06:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,6.7187614440918,,
LANCEMODIS:918534212,28002002,AQUA(CMR)/MODIS,2020-01-02 04:30:00.000000,2020-01-02 04:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.9139623641968,,
LANCEMODIS:918592366,28002002,AQUA(CMR)/MODIS,2020-01-02 06:05:00.000000,2020-01-02 06:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.30721950531006,,
LANCEMODIS:918592620,28002002,AQUA(CMR)/MODIS,2020-01-02 06:10:00.000000,2020-01-02 06:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,6.6826000213623,,
LAADS:5139599379,29002002,TERRA/MODIS,2020-01-02 03:00:00.000000,2020-01-02 03:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.33704280853271,,
LAADS:5139600645,29002002,TERRA/MODIS,2020-01-02 03:05:00.000000,2020-01-02 03:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.9985466003418,,
LANCEMODIS:919066863,29002002,TERRA/MODIS,2020-01-03 02:05:00.000000,2020-01-03 02:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.7026042938232,,
LANCEMODIS:919067464,29002002,TERRA/MODIS,2020-01-03 02:10:00.000000,2020-01-03 02:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,4.78904342651367,,
LAADS:5139920117,29002002,TERRA/MODIS,2020-01-03 02:05:00.000000,2020-01-03 02:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.7429418563843,,
LAADS:5139912863,29002002,TERRA/MODIS,2020-01-03 02:10:00.000000,2020-01-03 02:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,4.79117488861084,,
LANCEMODIS:919664165,29002002,TERRA/MODIS,2020-01-04 02:50:00.000000,2020-01-04 02:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.309308052063,,
LAADS:5140012739,28002002,AQUA(CMR)/MODIS,2020-01-03 05:10:00.000000,2020-01-03 05:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,5.17127990722656,,
LAADS:5140013243,28002002,AQUA(CMR)/MODIS,2020-01-03 05:15:00.000000,2020-01-03 05:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.3522338867188,,
LANCEMODIS:919126203,28002002,AQUA(CMR)/MODIS,2020-01-03 05:10:00.000000,2020-01-03 05:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,5.17033386230469,,
LANCEMODIS:919126445,28002002,AQUA(CMR)/MODIS,2020-01-03 05:15:00.000000,2020-01-03 05:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.3430185317993,,
LANCEMODIS:919736678,28002002,AQUA(CMR)/MODIS,2020-01-04 05:55:00.000000,2020-01-04 06:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.0375328063965,,
LAADS:5140832225,29002002,TERRA/MODIS,2020-01-04 02:50:00.000000,2020-01-04 02:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.4101972579956,,
LANCEMODIS:920212647,29002002,TERRA/MODIS,2020-01-05 01:55:00.000000,2020-01-05 02:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.6955680847168,,
LAADS:5141044258,29002002,TERRA/MODIS,2020-01-05 01:55:00.000000,2020-01-05 02:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.6848096847534,,
LANCEMODIS:920812632,29002002,TERRA/MODIS,2020-01-06 02:35:00.000000,2020-01-06 02:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.6488428115845,,
LANCEMODIS:920810185,29002002,TERRA/MODIS,2020-01-06 02:40:00.000000,2020-01-06 02:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.1358814239502,,
LAADS:5141191632,28002002,AQUA(CMR)/MODIS,2020-01-05 05:00:00.000000,2020-01-05 05:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.4166374206543,,
LANCEMODIS:920279361,28002002,AQUA(CMR)/MODIS,2020-01-05 05:00:00.000000,2020-01-05 05:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.1465177536011,,
LANCEMODIS:920869837,28002002,AQUA(CMR)/MODIS,2020-01-06 05:40:00.000000,2020-01-06 05:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.6545991897583,,
LANCEMODIS:920870139,28002002,AQUA(CMR)/MODIS,2020-01-06 05:45:00.000000,2020-01-06 05:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.0284805297852,,
LAADS:5141433797,29002002,TERRA/MODIS,2020-01-06 02:35:00.000000,2020-01-06 02:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.6404638290405,,
LAADS:5141433398,29002002,TERRA/MODIS,2020-01-06 02:40:00.000000,2020-01-06 02:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.0055513381958,,
LANCEMODIS:921337720,29002002,TERRA/MODIS,2020-01-07 01:40:00.000000,2020-01-07 01:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,18.6798696517944,,
LANCEMODIS:921337084,29002002,TERRA/MODIS,2020-01-07 01:45:00.000000,2020-01-07 01:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.39895153045654,,
LANCEMODIS:921396816,29002002,TERRA/MODIS,2020-01-07 03:20:00.000000,2020-01-07 03:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.6120347976685,,
LANCEMODIS:921424869,28002002,AQUA(CMR)/MODIS,2020-01-07 04:45:00.000000,2020-01-07 04:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.13359832763672,,
LANCEMODIS:921428594,28002002,AQUA(CMR)/MODIS,2020-01-07 04:50:00.000000,2020-01-07 04:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,15.3683376312256,,
LAADS:5142063557,29002002,TERRA/MODIS,2020-01-07 01:40:00.000000,2020-01-07 01:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,18.6321802139282,,
LAADS:5142063558,29002002,TERRA/MODIS,2020-01-07 01:45:00.000000,2020-01-07 01:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.36179256439209,,
LAADS:5142065855,29002002,TERRA/MODIS,2020-01-07 03:20:00.000000,2020-01-07 03:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.5968713760376,,
LANCEMODIS:921959793,29002002,TERRA/MODIS,2020-01-08 02:25:00.000000,2020-01-08 02:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.8402519226074,,
LAADS:5142737938,29002002,TERRA/MODIS,2020-01-08 02:25:00.000000,2020-01-08 02:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.8638315200806,,
LANCEMODIS:922545365,29002002,TERRA/MODIS,2020-01-09 03:10:00.000000,2020-01-09 03:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.1953916549683,,
LANCEMODIS:922018448,28002002,AQUA(CMR)/MODIS,2020-01-08 05:30:00.000000,2020-01-08 05:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.9905548095703,,
LANCEMODIS:922572692,28002002,AQUA(CMR)/MODIS,2020-01-09 04:35:00.000000,2020-01-09 04:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.82557392120361,,
LAADS:5143224071,29002002,TERRA/MODIS,2020-01-09 03:10:00.000000,2020-01-09 03:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.2227411270142,,
LANCEMODIS:923104154,29002002,TERRA/MODIS,2020-01-10 02:15:00.000000,2020-01-10 02:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.1706514358521,,
LAADS:5144267671,28002002,AQUA(CMR)/MODIS,2020-01-10 05:20:00.000000,2020-01-10 05:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.6202764511108,,
LANCEMODIS:923167277,28002002,AQUA(CMR)/MODIS,2020-01-10 05:20:00.000000,2020-01-10 05:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.5990886688232,,
LAADS:5144042849,29002002,TERRA/MODIS,2020-01-10 02:15:00.000000,2020-01-10 02:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.1695489883423,,
LANCEMODIS:923697761,29002002,TERRA/MODIS,2020-01-11 02:55:00.000000,2020-01-11 03:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.9118986129761,,
LANCEMODIS:924268911,29002002,TERRA/MODIS,2020-01-12 02:00:00.000000,2020-01-12 02:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.6675634384155,,
LAADS:5144822954,28002002,AQUA(CMR)/MODIS,2020-01-11 06:00:00.000000,2020-01-11 06:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.61165523529053,,
LANCEMODIS:923785879,28002002,AQUA(CMR)/MODIS,2020-01-11 06:00:00.000000,2020-01-11 06:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.61788940429688,,
